Treatment,Plot,Site,Replicate,Date,Year,JDay,Haxy,Save,Rpad
E,Langfang_E4,Langfang,E_1_12,2017-04-27,2017,127,0,92,0
E,Langfang_E4,Langfang,E_2_12,2017-04-27,2017,127,0,26,0
E,Langfang_E4,Langfang,E_3_12,2017-04-27,2017,127,0,2,0
E,Langfang_E4,Langfang,E_4_12,2017-04-27,2017,127,0,5,0
E,Langfang_E4,Langfang,E_5_12,2017-04-27,2017,127,0,20,0
E,Langfang_E5,Langfang,E_1_12,2017-04-27,2017,127,0,12,0
E,Langfang_E5,Langfang,E_2_12,2017-04-27,2017,127,0,20,0
E,Langfang_E5,Langfang,E_3_12,2017-04-27,2017,127,1,19,0
E,Langfang_E5,Langfang,E_4_12,2017-04-27,2017,127,0,6,0
E,Langfang_E5,Langfang,E_5_12,2017-04-27,2017,127,0,16,0
E,Langfang_E6,Langfang,E_1_12,2017-04-27,2017,127,1,65,0
E,Langfang_E6,Langfang,E_2_12,2017-04-27,2017,127,0,45,0
E,Langfang_E6,Langfang,E_3_12,2017-04-27,2017,127,0,45,0
E,Langfang_E6,Langfang,E_4_12,2017-04-27,2017,127,0,136,0
E,Langfang_E6,Langfang,E_5_12,2017-04-27,2017,127,0,75,0
A,Langfang_CK1,Langfang,A_1_12,2017-05-06,2017,136,0,94,0
A,Langfang_CK1,Langfang,A_2_12,2017-05-06,2017,136,0,43,0
A,Langfang_CK1,Langfang,A_3_12,2017-05-06,2017,136,0,98,0
A,Langfang_CK1,Langfang,A_4_12,2017-05-06,2017,136,0,102,0
A,Langfang_CK1,Langfang,A_5_12,2017-05-06,2017,136,0,94,0
A,Langfang_CK2,Langfang,A_1_12,2017-05-06,2017,136,0,58,0
A,Langfang_CK2,Langfang,A_2_12,2017-05-06,2017,136,0,97,0
A,Langfang_CK2,Langfang,A_3_12,2017-05-06,2017,136,0,86,0
A,Langfang_CK2,Langfang,A_4_12,2017-05-06,2017,136,1,81,8
A,Langfang_CK2,Langfang,A_5_12,2017-05-06,2017,136,0,120,0
A,Langfang_CK3,Langfang,A_1_12,2017-05-06,2017,136,0,121,0
A,Langfang_CK3,Langfang,A_2_12,2017-05-06,2017,136,0,56,0
A,Langfang_CK3,Langfang,A_3_12,2017-05-06,2017,136,0,46,0
A,Langfang_CK3,Langfang,A_4_12,2017-05-06,2017,136,0,35,0
A,Langfang_CK3,Langfang,A_5_12,2017-05-06,2017,136,0,56,0
A,Langfang_CK4,Langfang,A_1_12,2017-05-06,2017,136,0,40,0
A,Langfang_CK4,Langfang,A_2_12,2017-05-06,2017,136,0,118,0
A,Langfang_CK4,Langfang,A_3_12,2017-05-06,2017,136,0,44,0
A,Langfang_CK4,Langfang,A_4_12,2017-05-06,2017,136,0,88,0
A,Langfang_CK4,Langfang,A_5_12,2017-05-06,2017,136,0,106,0
A,Langfang_CK5,Langfang,A_1_12,2017-05-06,2017,136,0,27,0
A,Langfang_CK5,Langfang,A_2_12,2017-05-06,2017,136,0,19,0
A,Langfang_CK5,Langfang,A_3_12,2017-05-06,2017,136,0,21,0
A,Langfang_CK5,Langfang,A_4_12,2017-05-06,2017,136,0,60,0
A,Langfang_CK5,Langfang,A_5_12,2017-05-06,2017,136,0,55,0
A,Langfang_CK6,Langfang,A_1_12,2017-05-06,2017,136,0,84,10
A,Langfang_CK6,Langfang,A_2_12,2017-05-06,2017,136,0,29,0
A,Langfang_CK6,Langfang,A_3_12,2017-05-06,2017,136,0,40,1
A,Langfang_CK6,Langfang,A_4_12,2017-05-06,2017,136,0,45,0
A,Langfang_CK6,Langfang,A_5_12,2017-05-06,2017,136,0,45,0
E,Langfang_E1,Langfang,E_1_12,2017-05-06,2017,136,0,294,0
E,Langfang_E1,Langfang,E_2_12,2017-05-06,2017,136,0,287,0
E,Langfang_E1,Langfang,E_3_12,2017-05-06,2017,136,0,219,0
E,Langfang_E1,Langfang,E_4_12,2017-05-06,2017,136,0,223,0
E,Langfang_E1,Langfang,E_5_12,2017-05-06,2017,136,0,316,0
E,Langfang_E2,Langfang,E_1_12,2017-05-06,2017,136,1,124,0
E,Langfang_E2,Langfang,E_2_12,2017-05-06,2017,136,0,279,0
E,Langfang_E2,Langfang,E_3_12,2017-05-06,2017,136,0,310,0
E,Langfang_E2,Langfang,E_4_12,2017-05-06,2017,136,0,350,0
E,Langfang_E2,Langfang,E_5_12,2017-05-06,2017,136,0,385,0
E,Langfang_E3,Langfang,E_1_12,2017-05-06,2017,136,0,69,0
E,Langfang_E3,Langfang,E_2_12,2017-05-06,2017,136,0,85,0
E,Langfang_E3,Langfang,E_3_12,2017-05-06,2017,136,2,54,0
E,Langfang_E3,Langfang,E_4_12,2017-05-06,2017,136,0,106,0
E,Langfang_E3,Langfang,E_5_12,2017-05-06,2017,136,0,55,0
E,Langfang_E4,Langfang,E_1_12,2017-05-06,2017,136,0,282,0
E,Langfang_E4,Langfang,E_2_12,2017-05-06,2017,136,2,121,0
E,Langfang_E4,Langfang,E_3_12,2017-05-06,2017,136,0,137,0
E,Langfang_E4,Langfang,E_4_12,2017-05-06,2017,136,0,308,0
E,Langfang_E4,Langfang,E_5_12,2017-05-06,2017,136,0,154,0
E,Langfang_E5,Langfang,E_1_12,2017-05-06,2017,136,0,235,0
E,Langfang_E5,Langfang,E_2_12,2017-05-06,2017,136,0,191,0
E,Langfang_E5,Langfang,E_3_12,2017-05-06,2017,136,0,174,0
E,Langfang_E5,Langfang,E_4_12,2017-05-06,2017,136,1,200,0
E,Langfang_E5,Langfang,E_5_12,2017-05-06,2017,136,0,208,0
E,Langfang_E6,Langfang,E_1_12,2017-05-06,2017,136,0,175,0
E,Langfang_E6,Langfang,E_2_12,2017-05-06,2017,136,0,226,0
E,Langfang_E6,Langfang,E_3_12,2017-05-06,2017,136,0,279,0
E,Langfang_E6,Langfang,E_4_12,2017-05-06,2017,136,0,250,0
E,Langfang_E6,Langfang,E_5_12,2017-05-06,2017,136,0,242,0
A,Langfang_CK1,Langfang,A_1_12,2017-05-10,2017,140,0,117,6
A,Langfang_CK1,Langfang,A_2_12,2017-05-10,2017,140,0,104,0
A,Langfang_CK1,Langfang,A_3_12,2017-05-10,2017,140,0,98,0
A,Langfang_CK1,Langfang,A_4_12,2017-05-10,2017,140,0,67,0
A,Langfang_CK1,Langfang,A_5_12,2017-05-10,2017,140,0,76,0
A,Langfang_CK2,Langfang,A_1_12,2017-05-10,2017,140,0,105,5
A,Langfang_CK2,Langfang,A_2_12,2017-05-10,2017,140,1,49,2
A,Langfang_CK2,Langfang,A_3_12,2017-05-10,2017,140,0,81,1
A,Langfang_CK2,Langfang,A_4_12,2017-05-10,2017,140,0,96,0
A,Langfang_CK2,Langfang,A_5_12,2017-05-10,2017,140,0,158,1
A,Langfang_CK3,Langfang,A_1_12,2017-05-10,2017,140,0,29,0
A,Langfang_CK3,Langfang,A_2_12,2017-05-10,2017,140,0,70,2
A,Langfang_CK3,Langfang,A_3_12,2017-05-10,2017,140,0,86,3
A,Langfang_CK3,Langfang,A_4_12,2017-05-10,2017,140,0,94,0
A,Langfang_CK3,Langfang,A_5_12,2017-05-10,2017,140,0,74,0
A,Langfang_CK4,Langfang,A_1_12,2017-05-10,2017,140,0,115,0
A,Langfang_CK4,Langfang,A_2_12,2017-05-10,2017,140,0,219,0
A,Langfang_CK4,Langfang,A_3_12,2017-05-10,2017,140,0,212,0
A,Langfang_CK4,Langfang,A_4_12,2017-05-10,2017,140,1,67,0
A,Langfang_CK4,Langfang,A_5_12,2017-05-10,2017,140,0,35,0
A,Langfang_CK5,Langfang,A_1_12,2017-05-10,2017,140,0,43,0
A,Langfang_CK5,Langfang,A_2_12,2017-05-10,2017,140,0,22,0
A,Langfang_CK5,Langfang,A_3_12,2017-05-10,2017,140,0,88,0
A,Langfang_CK5,Langfang,A_4_12,2017-05-10,2017,140,0,61,0
A,Langfang_CK5,Langfang,A_5_12,2017-05-10,2017,140,0,62,0
A,Langfang_CK6,Langfang,A_1_12,2017-05-10,2017,140,0,75,0
A,Langfang_CK6,Langfang,A_2_12,2017-05-10,2017,140,0,57,0
A,Langfang_CK6,Langfang,A_3_12,2017-05-10,2017,140,0,146,0
A,Langfang_CK6,Langfang,A_4_12,2017-05-10,2017,140,0,88,0
A,Langfang_CK6,Langfang,A_5_12,2017-05-10,2017,140,0,96,0
E,Langfang_E1,Langfang,E_1_12,2017-05-10,2017,140,0,284,0
E,Langfang_E1,Langfang,E_2_12,2017-05-10,2017,140,0,223,2
E,Langfang_E1,Langfang,E_3_12,2017-05-10,2017,140,0,209,3
E,Langfang_E1,Langfang,E_4_12,2017-05-10,2017,140,0,223,3
E,Langfang_E1,Langfang,E_5_12,2017-05-10,2017,140,0,176,2
E,Langfang_E2,Langfang,E_1_12,2017-05-10,2017,140,0,203,0
E,Langfang_E2,Langfang,E_2_12,2017-05-10,2017,140,0,155,0
E,Langfang_E2,Langfang,E_3_12,2017-05-10,2017,140,0,132,6
E,Langfang_E2,Langfang,E_4_12,2017-05-10,2017,140,0,130,7
E,Langfang_E2,Langfang,E_5_12,2017-05-10,2017,140,0,339,10
E,Langfang_E3,Langfang,E_1_12,2017-05-10,2017,140,0,46,0
E,Langfang_E3,Langfang,E_2_12,2017-05-10,2017,140,1,25,0
E,Langfang_E3,Langfang,E_3_12,2017-05-10,2017,140,0,22,0
E,Langfang_E3,Langfang,E_4_12,2017-05-10,2017,140,0,41,0
E,Langfang_E3,Langfang,E_5_12,2017-05-10,2017,140,0,42,0
E,Langfang_E4,Langfang,E_1_12,2017-05-10,2017,140,0,314,0
E,Langfang_E4,Langfang,E_2_12,2017-05-10,2017,140,0,147,0
E,Langfang_E4,Langfang,E_3_12,2017-05-10,2017,140,0,289,1
E,Langfang_E4,Langfang,E_4_12,2017-05-10,2017,140,0,327,0
E,Langfang_E4,Langfang,E_5_12,2017-05-10,2017,140,0,152,0
E,Langfang_E5,Langfang,E_1_12,2017-05-10,2017,140,0,214,0
E,Langfang_E5,Langfang,E_2_12,2017-05-10,2017,140,0,224,0
E,Langfang_E5,Langfang,E_3_12,2017-05-10,2017,140,0,198,1
E,Langfang_E5,Langfang,E_4_12,2017-05-10,2017,140,0,183,0
E,Langfang_E5,Langfang,E_5_12,2017-05-10,2017,140,0,246,0
E,Langfang_E6,Langfang,E_1_12,2017-05-10,2017,140,0,60,0
E,Langfang_E6,Langfang,E_2_12,2017-05-10,2017,140,0,288,0
E,Langfang_E6,Langfang,E_3_12,2017-05-10,2017,140,0,66,0
E,Langfang_E6,Langfang,E_4_12,2017-05-10,2017,140,0,242,3
E,Langfang_E6,Langfang,E_5_12,2017-05-10,2017,140,0,183,0
A,Langfang_CK1,Langfang,A_1_12,2017-05-18,2017,148,0,137,0
A,Langfang_CK1,Langfang,A_2_12,2017-05-18,2017,148,0,101,1
A,Langfang_CK1,Langfang,A_3_12,2017-05-18,2017,148,2,203,0
A,Langfang_CK1,Langfang,A_4_12,2017-05-18,2017,148,0,109,20
A,Langfang_CK1,Langfang,A_5_12,2017-05-18,2017,148,0,142,11
A,Langfang_CK2,Langfang,A_1_12,2017-05-18,2017,148,0,97,8
A,Langfang_CK2,Langfang,A_2_12,2017-05-18,2017,148,0,181,0
A,Langfang_CK2,Langfang,A_3_12,2017-05-18,2017,148,0,136,5
A,Langfang_CK2,Langfang,A_4_12,2017-05-18,2017,148,0,158,4
A,Langfang_CK2,Langfang,A_5_12,2017-05-18,2017,148,0,120,1
A,Langfang_CK3,Langfang,A_1_12,2017-05-18,2017,148,0,198,0
A,Langfang_CK3,Langfang,A_2_12,2017-05-18,2017,148,0,208,0
A,Langfang_CK3,Langfang,A_3_12,2017-05-18,2017,148,2,307,6
A,Langfang_CK3,Langfang,A_4_12,2017-05-18,2017,148,0,225,4
A,Langfang_CK3,Langfang,A_5_12,2017-05-18,2017,148,0,249,0
A,Langfang_CK4,Langfang,A_1_12,2017-05-18,2017,148,0,147,4
A,Langfang_CK4,Langfang,A_2_12,2017-05-18,2017,148,0,207,1
A,Langfang_CK4,Langfang,A_3_12,2017-05-18,2017,148,0,195,0
A,Langfang_CK4,Langfang,A_4_12,2017-05-18,2017,148,0,255,0
A,Langfang_CK4,Langfang,A_5_12,2017-05-18,2017,148,0,192,33
A,Langfang_CK5,Langfang,A_1_12,2017-05-18,2017,148,0,183,0
A,Langfang_CK5,Langfang,A_2_12,2017-05-18,2017,148,0,91,3
A,Langfang_CK5,Langfang,A_3_12,2017-05-18,2017,148,0,47,0
A,Langfang_CK5,Langfang,A_4_12,2017-05-18,2017,148,0,158,8
A,Langfang_CK5,Langfang,A_5_12,2017-05-18,2017,148,0,81,13
A,Langfang_CK6,Langfang,A_1_12,2017-05-18,2017,148,0,49,0
A,Langfang_CK6,Langfang,A_2_12,2017-05-18,2017,148,0,108,1
A,Langfang_CK6,Langfang,A_3_12,2017-05-18,2017,148,1,90,0
A,Langfang_CK6,Langfang,A_4_12,2017-05-18,2017,148,0,90,2
A,Langfang_CK6,Langfang,A_5_12,2017-05-18,2017,148,0,84,0
E,Langfang_E1,Langfang,E_1_12,2017-05-18,2017,148,0,118,0
E,Langfang_E1,Langfang,E_2_12,2017-05-18,2017,148,0,74,0
E,Langfang_E1,Langfang,E_3_12,2017-05-18,2017,148,2,69,0
E,Langfang_E1,Langfang,E_4_12,2017-05-18,2017,148,0,113,0
E,Langfang_E1,Langfang,E_5_12,2017-05-18,2017,148,0,156,0
E,Langfang_E2,Langfang,E_1_12,2017-05-18,2017,148,0,74,0
E,Langfang_E2,Langfang,E_2_12,2017-05-18,2017,148,0,81,7
E,Langfang_E2,Langfang,E_3_12,2017-05-18,2017,148,0,29,0
E,Langfang_E2,Langfang,E_4_12,2017-05-18,2017,148,0,47,0
E,Langfang_E2,Langfang,E_5_12,2017-05-18,2017,148,0,44,0
E,Langfang_E3,Langfang,E_1_12,2017-05-18,2017,148,1,4,0
E,Langfang_E3,Langfang,E_2_12,2017-05-18,2017,148,0,0,0
E,Langfang_E3,Langfang,E_3_12,2017-05-18,2017,148,0,0,0
E,Langfang_E3,Langfang,E_4_12,2017-05-18,2017,148,1,0,0
E,Langfang_E3,Langfang,E_5_12,2017-05-18,2017,148,0,1,0
E,Langfang_E4,Langfang,E_1_12,2017-05-18,2017,148,0,50,1
E,Langfang_E4,Langfang,E_2_12,2017-05-18,2017,148,0,34,1
E,Langfang_E4,Langfang,E_3_12,2017-05-18,2017,148,0,35,0
E,Langfang_E4,Langfang,E_4_12,2017-05-18,2017,148,0,26,0
E,Langfang_E4,Langfang,E_5_12,2017-05-18,2017,148,0,55,0
E,Langfang_E5,Langfang,E_1_12,2017-05-18,2017,148,0,73,0
E,Langfang_E5,Langfang,E_2_12,2017-05-18,2017,148,0,116,0
E,Langfang_E5,Langfang,E_3_12,2017-05-18,2017,148,0,82,0
E,Langfang_E5,Langfang,E_4_12,2017-05-18,2017,148,0,88,4
E,Langfang_E5,Langfang,E_5_12,2017-05-18,2017,148,0,59,3
E,Langfang_E6,Langfang,E_1_12,2017-05-18,2017,148,0,102,0
E,Langfang_E6,Langfang,E_2_12,2017-05-18,2017,148,0,96,0
E,Langfang_E6,Langfang,E_3_12,2017-05-18,2017,148,1,121,0
E,Langfang_E6,Langfang,E_4_12,2017-05-18,2017,148,0,51,0
E,Langfang_E6,Langfang,E_5_12,2017-05-18,2017,148,0,89,0
A,Langfang_CK1,Langfang,A_1_12,2017-05-25,2017,155,0,0,0
A,Langfang_CK1,Langfang,A_2_12,2017-05-25,2017,155,0,0,0
A,Langfang_CK1,Langfang,A_3_12,2017-05-25,2017,155,0,0,0
A,Langfang_CK1,Langfang,A_4_12,2017-05-25,2017,155,0,0,0
A,Langfang_CK1,Langfang,A_5_12,2017-05-25,2017,155,0,0,0
A,Langfang_CK2,Langfang,A_1_12,2017-05-25,2017,155,0,98,0
A,Langfang_CK2,Langfang,A_2_12,2017-05-25,2017,155,0,158,8
A,Langfang_CK2,Langfang,A_3_12,2017-05-25,2017,155,0,151,5
A,Langfang_CK2,Langfang,A_4_12,2017-05-25,2017,155,1,112,29
A,Langfang_CK2,Langfang,A_5_12,2017-05-25,2017,155,0,158,4
A,Langfang_CK3,Langfang,A_1_12,2017-05-25,2017,155,0,102,18
A,Langfang_CK3,Langfang,A_2_12,2017-05-25,2017,155,0,220,6
A,Langfang_CK3,Langfang,A_3_12,2017-05-25,2017,155,0,212,2
A,Langfang_CK3,Langfang,A_4_12,2017-05-25,2017,155,0,140,11
A,Langfang_CK3,Langfang,A_5_12,2017-05-25,2017,155,0,151,11
A,Langfang_CK4,Langfang,A_1_12,2017-05-25,2017,155,0,79,14
A,Langfang_CK4,Langfang,A_2_12,2017-05-25,2017,155,0,69,3
A,Langfang_CK4,Langfang,A_3_12,2017-05-25,2017,155,0,107,1
A,Langfang_CK4,Langfang,A_4_12,2017-05-25,2017,155,0,58,2
A,Langfang_CK4,Langfang,A_5_12,2017-05-25,2017,155,0,90,21
A,Langfang_CK5,Langfang,A_1_12,2017-05-25,2017,155,3,73,0
A,Langfang_CK5,Langfang,A_2_12,2017-05-25,2017,155,0,138,2
A,Langfang_CK5,Langfang,A_3_12,2017-05-25,2017,155,0,88,4
A,Langfang_CK5,Langfang,A_4_12,2017-05-25,2017,155,0,164,8
A,Langfang_CK5,Langfang,A_5_12,2017-05-25,2017,155,0,104,29
A,Langfang_CK6,Langfang,A_1_12,2017-05-25,2017,155,0,142,6
A,Langfang_CK6,Langfang,A_2_12,2017-05-25,2017,155,0,124,7
A,Langfang_CK6,Langfang,A_3_12,2017-05-25,2017,155,0,105,16
A,Langfang_CK6,Langfang,A_4_12,2017-05-25,2017,155,0,40,2
A,Langfang_CK6,Langfang,A_5_12,2017-05-25,2017,155,0,81,13
E,Langfang_E1,Langfang,E_1_12,2017-05-25,2017,155,0,0,0
E,Langfang_E1,Langfang,E_2_12,2017-05-25,2017,155,0,0,0
E,Langfang_E1,Langfang,E_3_12,2017-05-25,2017,155,0,0,0
E,Langfang_E1,Langfang,E_4_12,2017-05-25,2017,155,0,0,0
E,Langfang_E1,Langfang,E_5_12,2017-05-25,2017,155,0,0,0
E,Langfang_E2,Langfang,E_1_12,2017-05-25,2017,155,0,13,22
E,Langfang_E2,Langfang,E_2_12,2017-05-25,2017,155,0,1,0
E,Langfang_E2,Langfang,E_3_12,2017-05-25,2017,155,1,7,7
E,Langfang_E2,Langfang,E_4_12,2017-05-25,2017,155,0,0,0
E,Langfang_E2,Langfang,E_5_12,2017-05-25,2017,155,0,1,0
E,Langfang_E3,Langfang,E_1_12,2017-05-25,2017,155,0,0,0
E,Langfang_E3,Langfang,E_2_12,2017-05-25,2017,155,0,0,0
E,Langfang_E3,Langfang,E_3_12,2017-05-25,2017,155,0,0,0
E,Langfang_E3,Langfang,E_4_12,2017-05-25,2017,155,0,0,0
E,Langfang_E3,Langfang,E_5_12,2017-05-25,2017,155,0,0,0
E,Langfang_E4,Langfang,E_1_12,2017-05-25,2017,155,0,0,0
E,Langfang_E4,Langfang,E_2_12,2017-05-25,2017,155,0,0,0
E,Langfang_E4,Langfang,E_3_12,2017-05-25,2017,155,0,0,0
E,Langfang_E4,Langfang,E_4_12,2017-05-25,2017,155,0,0,0
E,Langfang_E4,Langfang,E_5_12,2017-05-25,2017,155,1,0,0
E,Langfang_E5,Langfang,E_1_12,2017-05-25,2017,155,1,10,1
E,Langfang_E5,Langfang,E_2_12,2017-05-25,2017,155,0,7,1
E,Langfang_E5,Langfang,E_3_12,2017-05-25,2017,155,0,0,0
E,Langfang_E5,Langfang,E_4_12,2017-05-25,2017,155,0,0,0
E,Langfang_E5,Langfang,E_5_12,2017-05-25,2017,155,0,1,0
E,Langfang_E6,Langfang,E_1_12,2017-05-25,2017,155,0,0,0
E,Langfang_E6,Langfang,E_2_12,2017-05-25,2017,155,0,0,0
E,Langfang_E6,Langfang,E_3_12,2017-05-25,2017,155,0,0,0
E,Langfang_E6,Langfang,E_4_12,2017-05-25,2017,155,0,0,0
E,Langfang_E6,Langfang,E_5_12,2017-05-25,2017,155,0,0,0
A,Langfang_CK1,Langfang,A_1_12,2017-05-29,2017,159,0,14,46
A,Langfang_CK1,Langfang,A_2_12,2017-05-29,2017,159,0,4,13
A,Langfang_CK1,Langfang,A_3_12,2017-05-29,2017,159,0,2,1
A,Langfang_CK1,Langfang,A_4_12,2017-05-29,2017,159,0,2,11
A,Langfang_CK1,Langfang,A_5_12,2017-05-29,2017,159,0,5,6
A,Langfang_CK2,Langfang,A_1_12,2017-05-29,2017,159,0,29,22
A,Langfang_CK2,Langfang,A_2_12,2017-05-29,2017,159,0,9,4
A,Langfang_CK2,Langfang,A_3_12,2017-05-29,2017,159,0,23,13
A,Langfang_CK2,Langfang,A_4_12,2017-05-29,2017,159,0,9,26
A,Langfang_CK2,Langfang,A_5_12,2017-05-29,2017,159,0,5,7
A,Langfang_CK3,Langfang,A_1_12,2017-05-29,2017,159,0,22,26
A,Langfang_CK3,Langfang,A_2_12,2017-05-29,2017,159,0,5,17
A,Langfang_CK3,Langfang,A_3_12,2017-05-29,2017,159,0,11,25
A,Langfang_CK3,Langfang,A_4_12,2017-05-29,2017,159,0,6,4
A,Langfang_CK3,Langfang,A_5_12,2017-05-29,2017,159,0,69,62
A,Langfang_CK4,Langfang,A_1_12,2017-05-29,2017,159,0,17,38
A,Langfang_CK4,Langfang,A_2_12,2017-05-29,2017,159,0,26,48
A,Langfang_CK4,Langfang,A_3_12,2017-05-29,2017,159,0,12,10
A,Langfang_CK4,Langfang,A_4_12,2017-05-29,2017,159,0,19,32
A,Langfang_CK4,Langfang,A_5_12,2017-05-29,2017,159,0,10,2
A,Langfang_CK5,Langfang,A_1_12,2017-05-29,2017,159,0,21,33
A,Langfang_CK5,Langfang,A_2_12,2017-05-29,2017,159,0,51,0
A,Langfang_CK5,Langfang,A_3_12,2017-05-29,2017,159,1,17,2
A,Langfang_CK5,Langfang,A_4_12,2017-05-29,2017,159,0,26,3
A,Langfang_CK5,Langfang,A_5_12,2017-05-29,2017,159,0,28,11
A,Langfang_CK6,Langfang,A_1_12,2017-05-29,2017,159,0,41,10
A,Langfang_CK6,Langfang,A_2_12,2017-05-29,2017,159,0,13,1
A,Langfang_CK6,Langfang,A_3_12,2017-05-29,2017,159,0,17,1
A,Langfang_CK6,Langfang,A_4_12,2017-05-29,2017,159,0,27,32
A,Langfang_CK6,Langfang,A_5_12,2017-05-29,2017,159,0,48,45
E,Langfang_E1,Langfang,E_1_12,2017-05-29,2017,159,0,0,0
E,Langfang_E1,Langfang,E_2_12,2017-05-29,2017,159,0,0,0
E,Langfang_E1,Langfang,E_3_12,2017-05-29,2017,159,0,0,0
E,Langfang_E1,Langfang,E_4_12,2017-05-29,2017,159,0,0,0
E,Langfang_E1,Langfang,E_5_12,2017-05-29,2017,159,0,0,0
E,Langfang_E2,Langfang,E_1_12,2017-05-29,2017,159,0,0,0
E,Langfang_E2,Langfang,E_2_12,2017-05-29,2017,159,0,0,0
E,Langfang_E2,Langfang,E_3_12,2017-05-29,2017,159,0,0,0
E,Langfang_E2,Langfang,E_4_12,2017-05-29,2017,159,0,0,0
E,Langfang_E2,Langfang,E_5_12,2017-05-29,2017,159,0,0,0
E,Langfang_E3,Langfang,E_1_12,2017-05-29,2017,159,0,0,0
E,Langfang_E3,Langfang,E_2_12,2017-05-29,2017,159,0,0,0
E,Langfang_E3,Langfang,E_3_12,2017-05-29,2017,159,0,0,0
E,Langfang_E3,Langfang,E_4_12,2017-05-29,2017,159,0,0,0
E,Langfang_E3,Langfang,E_5_12,2017-05-29,2017,159,0,0,0
E,Langfang_E4,Langfang,E_1_12,2017-05-29,2017,159,0,0,0
E,Langfang_E4,Langfang,E_2_12,2017-05-29,2017,159,0,0,0
E,Langfang_E4,Langfang,E_3_12,2017-05-29,2017,159,0,0,0
E,Langfang_E4,Langfang,E_4_12,2017-05-29,2017,159,0,0,0
E,Langfang_E4,Langfang,E_5_12,2017-05-29,2017,159,0,0,0
E,Langfang_E5,Langfang,E_1_12,2017-05-29,2017,159,0,0,0
E,Langfang_E5,Langfang,E_2_12,2017-05-29,2017,159,0,0,0
E,Langfang_E5,Langfang,E_3_12,2017-05-29,2017,159,0,0,0
E,Langfang_E5,Langfang,E_4_12,2017-05-29,2017,159,0,0,0
E,Langfang_E5,Langfang,E_5_12,2017-05-29,2017,159,0,0,0
E,Langfang_E6,Langfang,E_1_12,2017-05-29,2017,159,0,0,0
E,Langfang_E6,Langfang,E_2_12,2017-05-29,2017,159,0,0,0
E,Langfang_E6,Langfang,E_3_12,2017-05-29,2017,159,0,0,0
E,Langfang_E6,Langfang,E_4_12,2017-05-29,2017,159,0,0,0
E,Langfang_E6,Langfang,E_5_12,2017-05-29,2017,159,0,0,0
A,Yuanyang_CK1,Yuanyang,A_1_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK1,Yuanyang,A_2_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK1,Yuanyang,A_3_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK1,Yuanyang,A_4_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK1,Yuanyang,A_5_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK2,Yuanyang,A_1_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK2,Yuanyang,A_2_12,2017-03-11,2017,70,0,1,0
A,Yuanyang_CK2,Yuanyang,A_3_12,2017-03-11,2017,70,0,1,0
A,Yuanyang_CK2,Yuanyang,A_4_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK2,Yuanyang,A_5_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK3,Yuanyang,A_1_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK3,Yuanyang,A_2_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK3,Yuanyang,A_3_12,2017-03-11,2017,70,0,0,1
A,Yuanyang_CK3,Yuanyang,A_4_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK3,Yuanyang,A_5_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK4,Yuanyang,A_1_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK4,Yuanyang,A_2_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK4,Yuanyang,A_3_12,2017-03-11,2017,70,0,1,0
A,Yuanyang_CK4,Yuanyang,A_4_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK4,Yuanyang,A_5_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK5,Yuanyang,A_1_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK5,Yuanyang,A_2_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK5,Yuanyang,A_3_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK5,Yuanyang,A_4_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK5,Yuanyang,A_5_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK6,Yuanyang,A_1_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK6,Yuanyang,A_2_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK6,Yuanyang,A_3_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK6,Yuanyang,A_4_12,2017-03-11,2017,70,0,0,0
A,Yuanyang_CK6,Yuanyang,A_5_12,2017-03-11,2017,70,0,1,0
E,Yuanyang_E1,Yuanyang,E_1_12,2017-03-11,2017,70,0,3,6
E,Yuanyang_E1,Yuanyang,E_2_12,2017-03-11,2017,70,0,2,5
E,Yuanyang_E1,Yuanyang,E_3_12,2017-03-11,2017,70,0,3,10
E,Yuanyang_E1,Yuanyang,E_4_12,2017-03-11,2017,70,0,2,5
